Microbe_name	Chia_name	Chia_id	Match	CSM5MCVN	CSM5MCWE	CSM5MCX3	CSM5MCXL	CSM5MCY8	CSM5MCZ3	CSM5MCZF	CSM67UA2	CSM67UAA	CSM67UAQ	CSM67UB1	CSM67UBB	CSM67UBH	CSM67UBN	CSM67UBZ	CSM67UCK	CSM67UDN	CSM67UEA	CSM67UEI	CSM67UEW	CSM67UF5	CSM67UFZ	CSM67UGO	CSM67UH7	CSM79HGP	CSM79HGZ	CSM79HH8	CSM79HHO	CSM79HI7	CSM79HIB	CSM79HIJ	CSM79HIT	CSM79HJM	CSM79HJS	CSM79HKB	CSM79HKZ	CSM79HLA	CSM79HLM	CSM79HMN	CSM79HN6	CSM79HOJ	CSM79HP4	CSM79HPA	CSM79HPS	CSM79HR6	CSM79HRG	CSM7KOJO	CSM7KOKB	CSM7KOKN	CSM7KOKZ	CSM7KOLA	CSM7KOLE	CSM7KOLK	CSM7KOLY	CSM7KOMB	CSM7KOMT	CSM7KON2	CSM7KON8	CSM7KONA	CSM7KONK	CSM7KOO9	CSM7KOOF	CSM7KOOH	CSM7KOOV	CSM7KOP8	CSM7KOPE	CSM7KOPI	CSM7KOPS	CSM7KOQ1	CSM7KORK	CSM7KORU	CSM7KOSP	CSM7KOSV	CSM7KOTK	CSM7KOTU	CSM7KOU9	CSM7KOUL	CSM9X1Y5	CSM9X1YV	CSM9X1ZC	CSM9X211	CSM9X213	CSM9X21J	CSM9X22G	CSM9X22U	CSM9X237	CSM9X23B	CSMA9J65	CSMAG78W	CSMAIG7X	ESM5MEBE	ESM5MEBG	ESM5MEBU	ESM5MEC5	ESM5MECL	ESM5MEDD	ESM5MEDN	ESM718SY	ESM718TF	ESM718TM	ESM718UH	ESM718V8	ESM7F5AK	ESM9IEP1	HSM5MD3Y	HSM5MD41	HSM5MD43	HSM5MD4O	HSM5MD5D	HSM5MD5P	HSM5MD62	HSM5MD6A	HSM5MD6K	HSM5MD73	HSM5MD79	HSM5MD7J	HSM67VCZ	HSM67VD6	HSM67VEE	HSM67VES	HSM67VF3	HSM67VFR	HSM67VFZ	HSM67VGA	HSM67VGG	HSM67VH1	HSM67VHF	HSM67VI5	HSM6XRQ8	HSM6XRQB	HSM6XRQM	HSM6XRQW	HSM6XRRD	HSM6XRRJ	HSM6XRRV	HSM6XRS8	HSM6XRSG	HSM6XRSN	HSM6XRTM	HSM6XRTQ	HSM6XRV2	HSM6XRVC	HSM6XRVK	HSM6XRVO	HSM6XRVW	HSM7CYXA	HSM7CYY3	HSM7CYYB	HSM7CYYF	HSM7CYZ7	HSM7CYZJ	HSM7CYZT	HSM7CZ14	HSM7CZ32	HSM7CZ38	HSM7CZ3G	HSM7J4G1	HSM7J4GR	HSM7J4HC	HSM7J4HO	HSM7J4HS	HSM7J4I3	HSM7J4I7	HSM7J4IC	HSM7J4IS	HSM7J4IU	HSM7J4J7	HSM7J4JF	HSM7J4JZ	HSM7J4K8	HSM7J4KC	HSM7J4KK	HSM7J4KQ	HSM7J4L9	HSM7J4LD	HSM7J4LN	HSM7J4LP	HSM7J4M4	HSM7J4ME	HSM7J4MK	HSM7J4MS	HSM7J4MY	HSM7J4N4	HSM7J4NA	HSM7J4NE	HSM7J4NU	HSM7J4O1	HSM7J4O3	HSM7J4OE	HSM7J4OT	HSM7J4OZ	HSM7J4PE	HSM7J4PW	HSM7J4QB	HSM7J4QJ	HSM7J4QT	HSM7J4R2	HSMA33J5	HSMA33J9	HSMA33JB	HSMA33JP	HSMA33KM	HSMA33L1	HSMA33M8	HSMA33MI	HSMA33MZ	HSMA33NQ	HSMA33NW	HSMA33NY	HSMA33O1	HSMA33OJ	HSMA33OR	HSMA33OZ	HSMA33PZ	HSMA33Q6	HSMA33QO	HSMA33R7	HSMA33R9	HSMA33RX	HSMA33SG	HSMA33SK	MSM5LLDA	MSM5LLDI	MSM5LLDS	MSM5LLF4	MSM6J2HF	MSM6J2HT	MSM6J2IG	MSM6J2IQ	MSM6J2J1	MSM6J2J5	MSM6J2JR	MSM6J2K6	MSM6J2KE	MSM6J2LB	MSM6J2LL	MSM6J2LT	MSM6J2M3	MSM6J2MB	MSM6J2MH	MSM6J2OH	MSM6J2OP	MSM6J2PM	MSM6J2PO	MSM6J2PU	MSM6J2Q1	MSM6J2Q3	MSM6J2QP	MSM6J2R2	MSM6J2R8	MSM6J2RO	MSM6J2SE	MSM79H5G	MSM79H5Q	MSM79H63	MSM79H6F	MSM79H6Y	MSM79H7G	MSM79H7M	MSM79H7Q	MSM79H7Y	MSM79H85	MSM79H8D	MSM79H9G	MSM79H9Q	MSM79HA3	MSM79HAH	MSM79HAJ	MSM79HAN	MSM79HB6	MSM79HC8	MSM79HCR	MSM79HDA	MSM79HDE	MSM79HDQ	MSM79HEY	MSM9VZEK	MSM9VZES	MSM9VZEW	MSM9VZF7	MSM9VZFR	MSM9VZGO	MSM9VZHB	MSM9VZHF	MSM9VZHR	MSM9VZHX	MSM9VZI6	MSM9VZIM	MSM9VZIQ	MSM9VZJ3	MSM9VZJZ	MSM9VZKE	MSM9VZL9	MSM9VZLJ	MSM9VZLP	MSM9VZLV	MSM9VZME	MSM9VZMM	MSM9VZMU	MSM9VZNL	MSM9VZNX	MSM9VZOI	MSM9VZOO	MSM9VZOU	MSM9VZP3	MSM9VZPL	MSMA267V	MSMA26AL	MSMA26AZ	MSMA26BB	MSMA26BR	MSMA26CX	MSMA26DG	MSMA26DO	MSMA26EJ	MSMA26ET	MSMAPC5D	MSMAPC6G	MSMAPC6K	MSMAPC7J	MSMAPC7T	MSMB4LXW	MSMB4LXY	MSMB4LYB	MSMB4LYH	MSMB4LZ4	MSMB4LZ8	MSMB4LZC	MSMB4LZK	MSMB4LZR	MSMB4LZX	PSM6XBQY	PSM6XBRK	PSM6XBSE	PSM6XBSI	PSM6XBSK	PSM6XBSS	PSM6XBT3	PSM6XBUG	PSM6XBUO	PSM6XBVM	PSM7J12F	PSM7J12J	PSM7J12R	PSM7J12V	PSM7J136	PSM7J13E	PSM7J141	PSM7J14L	PSM7J14T	PSM7J14X	PSM7J156	PSM7J158	PSM7J15M	PSM7J15U	PSM7J161	PSM7J16Y	PSM7J177	PSM7J17F	PSM7J17L	PSM7J17X	PSM7J193	PSM7J19B	PSM7J19J	PSM7J1A2	PSM7J1AU	PSM7J1BF	PSM7J1CC	PSM7J1CU	PSMA263W	PSMA264Q	PSMA265H	PSMA265N	PSMA265T	PSMA265X	PSMA266I	PSMA266Q	PSMA2675	PSMA267J	PSMA267P	PSMA269W	PSMA26A3	PSMB4MBK	PSMB4MC5
Brachyspira_unclassified	NA	0	F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Brevibacterium_mcbrellneri	NA	0	F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Brevibacterium_unclassified	NA	0	F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Burkholderia_unclassified	Burkholderia ambifaria	197	F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002568	0	0
Burkholderiales_bacterium_1_1_47	Burkholderia ambifaria	197	F	0	0	0.0001856	0.0035568	0.0037487	0.001958	0	0	5.32e-05	0	0	0.0015536	0	0	0.0003451	0.0003742	0.0025695	0.0011523	0.0095131	0.0002626	0.0002351	0	0	0.014631	0.0001255	0.0045337	0.0104344	0	0	0	0	0.0023152	0	0	0.0003555	0.0005103	0.006466	0.000807	6.38e-05	0	0	0.0043319	0.0072916	0	0	0.0007967	0	0.0009632	0	0.0010358	0.0009022	0.0013078	0	0.000144	6.8e-05	0.0026364	0	0	0.0034143	0.0045124	0.0013541	0.0022861	0.0075816	0	0.0005871	0.0004195	0	0.0044361	0.0020762	0.0010835	0.0021435	0	0	0.002845	3.65e-05	0.0020621	0.0004004	0.000402	3.15e-05	0.0027676	0	0	0.0027609	0.0005938	0	7.07e-05	1.57e-05	0	0	0	0.0001529	0.0001351	0.0004779	0.0007111	2.86e-05	0.0004422	0.0012828	0.0002528	0	0	0	0	0	0	0.0079749	0.0008918	0.0008302	0.0024154	0.0066065	0	0	0.0031969	0.0015446	0	0.0033035	0.0017926	0.0039975	0.0024545	0	0.0005684	0	0	2.02e-05	0.0066884	0.0100848	0.0026722	0.0018732	0.000153	0	0	0	0	0.000971	0.0005026	0.0038403	0	0	0.0017667	0.0013853	0	0	0.0007239	0.0009127	0.0012045	0.0005327	8.4e-06	0	0	0	0	0.0010799	0	0	0	0	0.0003357	6.34e-05	0.002808	0	0.0123811	0.0104104	0	0	0.0016483	0.0082356	0.0009127	0.0018289	0.0008083	0.0095761	0.0151923	0	1.13e-05	0	0	0	0	0	0	0.0004813	0.0003193	0.0011792	0	0	0	0.002622	0.0033661	0.000299	9.36e-05	0.0001101	0.0002021	0.0007735	0	0.0051735	0	0	0.004578	0.0030011	0	0.0001325	0.0001545	0.0008397	0.0008028	0	0.0002714	0.0189415	0	0	0.0002952	0.0001624	0.0054841	0.0053215	0.0048518	0.0248598	0	0	0	0	0	0.0030049	0	0	0	0	0	0	0	0	0	0	0	0.000405	0.0004523	1.77e-05	0	0	0	0	0.0022636	0	0	0	0	0.0004331	0	0	5.93e-05	0	0	0	0	3.59e-05	0.0017403	0	0	0	0	0.000192	0.0010498	0.0029238	0	0	0	0	2.27e-05	0	0	0	0	0	0.0006515	0	0	0	0	0	0.0074114	0	0	0	1.38e-05	0	6.78e-05	0.0001149	7.9e-05	0	0.0044151	0	0.0079137	0.0026761	0.0018819	0	0	2.42e-05	0.0001743	0	0	0.0046362	0	2.47e-05	0	0.0109248	0	0	0	0	0.0007638	0.0005499	0	0.0024054	0	0	0.0007825	0	0	0	0	0.0110709	0.0026697	0	0	0.0037484	0	0.0044163	0.004556	0.0034794	0.0005887	0	0.0130062	0	0.003141	0	0	0	0	0	0	0	0	0	0	0	0.0001915	0	0	0.0003529	0	0	0	0	0	0	0.0002309	5.9e-06	0	0	0	0.0001989	0	0	3.32e-05	0	0.0002342	5.24e-05	1.56e-05	0	0.0003334	0	0	0	0	0	0	0	0	0	0.0019046	0.0021917	4.8e-06	0	0	0	0	0	0
Butyricicoccus_pullicaecorum	NA	0	F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.08e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0108949	0	0	0	0	0	0	0	0	0	0	0.0096152	0	0	0	9.26e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0039228	0	0	0.0056978	0.0029786	0	0	0	0	0	0	0	0	0	0.0054035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005981	0.0016679	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Butyricimonas_synergistica	NA	0	F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.03e-05	0	0	0	0	0	0	0	0	2.8e-06	0	0	7.4e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86e-05	2.13e-05	0	0	0	0	0	0	0	1.4e-05	0	0	0	0	0	0	5.01e-05	0	0	0	0	0	0	0	0	0	0	0	0	2.63e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Butyrivibrio_crossotus	Butyrivibrio crossotus	214	T	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013116	0	0.0612843	0	0	0.0735091	0.0001112	0	0	0	0	0	0	0	0.0232394	0.0052152	0	0	0.0152367	0	0	0	0	0	0	0	0	0	0	0	0	0.0091431	0	0	0	0	0	0	0	0	0	0	0	0.141051	0.0072386	0.0015373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0118626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Butyrivibrio_unclassified	Butyrivibrio crossotus	214	F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.64e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001534	0	0	0	0	0.0002601	0.0007014	0	0	0	0	0	0	0	0	0	0	0	0	0.0002466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001204	0	0	0	0	0	0	0	0
Campylobacter_concisus	NA	0	F	0	0	0	0	0	0	0	0	1.78e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000276	0	0	0	0	0	0	0	0	0	0	0.0001513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.78e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002072	0	0	0	0	0	0	1.57e-05	0	0	0	0	0	0	0	0	0	0	0	0
Campylobacter_curvus	NA	0	F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Campylobacter_gracilis	Campylobacter gracilis	234	T	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.03e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
