microbe	metabolite	edge_type	microbe_Chia_name	microbe_ID	metabolite_Chia_name	metabolite_ID
Lactobacillus rhamnosus GG, ATCC 53103	myo-inositol	5	Lactobacillus rhamnosus	602	Inositol (myo-Inositol, Inositol 1-phosphate, Myo-inositol phosphate)	2117
Lactobacillus rhamnosus GG, ATCC 53103	Lactose	5	Lactobacillus rhamnosus	602	Lactose	2157
Lactobacillus rhamnosus GG, ATCC 53103	L-leucine	5	Lactobacillus rhamnosus	602	L-Leucine (Leucine)	2142
Lactobacillus rhamnosus GG, ATCC 53103	L-lysinium(1+)	5	Lactobacillus rhamnosus	602	L-Lysine (Lysine, D-Lysine)	2143
Lactobacillus rhamnosus GG, ATCC 53103	(S)-malate(2-)	5	Lactobacillus rhamnosus	602	L-Malate ([S]-Malate, L-Malic acid, Malate, D-Malate, [R]-Malate)	2144
Lactobacillus rhamnosus GG, ATCC 53103	Maltose	5	Lactobacillus rhamnosus	602	Maltose	2161
Lactobacillus rhamnosus GG, ATCC 53103	D-Mannose	5	Lactobacillus rhamnosus	602	D-Mannose (Mannose)	2072
Lactobacillus rhamnosus GG, ATCC 53103	Melibiose	5	Lactobacillus rhamnosus	602	Melibiose	2162
Lactobacillus rhamnosus GG, ATCC 53103	L-methionine	2	Lactobacillus rhamnosus	602	L-Methionine (D-Methionine)	2145
Lactobacillus rhamnosus GG, ATCC 53103	L-methionine	5	Lactobacillus rhamnosus	602	L-Methionine (D-Methionine)	2145
Lactobacillus rhamnosus GG, ATCC 53103	D-Mannitol	5	Lactobacillus rhamnosus	602	D-Mannitol (Mannitol)	2071
Lactobacillus rhamnosus GG, ATCC 53103	Menaquinone 8	5	Lactobacillus rhamnosus	602	Menaquinone (Vitamin K2)	2163
Lactobacillus rhamnosus GG, ATCC 53103	Nicotinate	5	Lactobacillus rhamnosus	602	Niacin (Vitamin B3, Nicotinic acid, Nicotinate, Nicotinamide, Vitamin B3)	2179
Lactobacillus rhamnosus GG, ATCC 53103	Ammonium	5	Lactobacillus rhamnosus	602	NH3 (Ammonia, NH4+, Ammonium)	2178
Lactobacillus rhamnosus GG, ATCC 53103	Nitrate	2	Lactobacillus rhamnosus	602	Nitrate	2180
Lactobacillus rhamnosus GG, ATCC 53103	Ornithine	5	Lactobacillus rhamnosus	602	L-Ornithine (Ornithine)	2146
Lactobacillus rhamnosus GG, ATCC 53103	Phenylalanine	5	Lactobacillus rhamnosus	602	L-Phenylalanine (Phenylalanine, D-Phenylalanine)	2147
Lactobacillus rhamnosus GG, ATCC 53103	L-proline	5	Lactobacillus rhamnosus	602	L-Proline (Proline, D-Proline)	2148
Lactobacillus rhamnosus GG, ATCC 53103	Putrescine	5	Lactobacillus rhamnosus	602	Putrescine	2203
Lactobacillus rhamnosus GG, ATCC 53103	Pyridoxal	5	Lactobacillus rhamnosus	602	Pyridoxal (Vitamin B6, Pyridoxine, Pyridoxamine, Vitamin B6)	2204
Lactobacillus rhamnosus GG, ATCC 53103	D-ribose	5	Lactobacillus rhamnosus	602	D-Ribose (Ribose)	2074
Lactobacillus rhamnosus GG, ATCC 53103	Riboflavin	5	Lactobacillus rhamnosus	602	Riboflavin (Vitamin B2)	2210
Lactobacillus rhamnosus GG, ATCC 53103	Serine	5	Lactobacillus rhamnosus	602	L-Serine (Serine, D-Serine)	2151
Lactobacillus rhamnosus GG, ATCC 53103	sulfate	5	Lactobacillus rhamnosus	602	Sulfate (Sulfuric acid)	2219
Lactobacillus rhamnosus GG, ATCC 53103	Spermidine	5	Lactobacillus rhamnosus	602	Spermidine	2212
Lactobacillus rhamnosus GG, ATCC 53103	Stachyose	2	Lactobacillus rhamnosus	602	Stachyose	2214
Lactobacillus rhamnosus GG, ATCC 53103	Succinate	5	Lactobacillus rhamnosus	602	Succinate	2217
Lactobacillus rhamnosus GG, ATCC 53103	Sucrose	5	Lactobacillus rhamnosus	602	Sucrose	2218
Lactobacillus rhamnosus GG, ATCC 53103	Taurine	2	Lactobacillus rhamnosus	602	Taurine	2221
Lactobacillus rhamnosus GG, ATCC 53103	Thiamin	5	Lactobacillus rhamnosus	602	Thiamine (Vitamin B1, Thiamin)	2226
Lactobacillus rhamnosus GG, ATCC 53103	L-threonine	5	Lactobacillus rhamnosus	602	L-Threonine (Threonine)	2153
Lactobacillus rhamnosus GG, ATCC 53103	Trehalose	5	Lactobacillus rhamnosus	602	Trehalose	2231
Lactobacillus rhamnosus GG, ATCC 53103	L-tryptophan	5	Lactobacillus rhamnosus	602	L-Tryptophan (Tryptophan)	2154
Lactobacillus rhamnosus GG, ATCC 53103	L-tyrosine	5	Lactobacillus rhamnosus	602	L-Tyrosine (Tyrosine)	2155
Lactobacillus rhamnosus GG, ATCC 53103	uracil	5	Lactobacillus rhamnosus	602	Uracil	2237
Lactobacillus rhamnosus GG, ATCC 53103	L-valine	5	Lactobacillus rhamnosus	602	L-Valine (Valine, D-Valine)	2156
Lactobacillus rhamnosus GG, ATCC 53103	Xanthine	5	Lactobacillus rhamnosus	602	Xanthine	2241
Lactobacillus rhamnosus GG, ATCC 53103	octadecanoate (n-C18:0)	5	Lactobacillus rhamnosus	602	Stearic acid (Stearate, Octadecanoate)	2216
Propionibacterium acnes KPA171202	2-Oxobutanoate	5	Propionibacterium acnes	883	2-Oxobutyrate (Alpha-ketobutyrate, 2-Oxobutanoate)	2008
Propionibacterium acnes KPA171202	4-Aminobenzoate	5	Propionibacterium acnes	883	4-Aminobenzoate (para-amino, Benzoic acid)	2010
Propionibacterium acnes KPA171202	acetaldehyde	5	Propionibacterium acnes	883	Acetaldehyde	2013
Propionibacterium acnes KPA171202	N-acetyl-D-galactosamine	5	Propionibacterium acnes	883	N-Acetylgalactosamine (N-Acetyl-D-galactosamine)	2174
Propionibacterium acnes KPA171202	N-acetyl-D-glucosamine	5	Propionibacterium acnes	883	N-Acetyl-D-Glucosamine (N-Acetylglucosamine)	2172
Propionibacterium acnes KPA171202	acetate	5	Propionibacterium acnes	883	Acetate	2014
Propionibacterium acnes KPA171202	Adenosylcobalamin	5	Propionibacterium acnes	883	Adenosylcobalamin (Vitamin B12, Cobamide coenzyme, Cob[II]alamin, Vitamin B12r, Cob[I]alamin, Vitamin B12s, Aquacobalamin, Cobalamin [III])	2019
Propionibacterium acnes KPA171202	2-Oxoglutarate	5	Propionibacterium acnes	883	alpha-ketoglutarate (2-oxoglutarate)	2022
Propionibacterium acnes KPA171202	L-alanine	5	Propionibacterium acnes	883	L-Alanine (D-Alanine, Alanine)	2125
Propionibacterium acnes KPA171202	L-arabinose	5	Propionibacterium acnes	883	D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose)	2060
Propionibacterium acnes KPA171202	L-argininium(1+)	5	Propionibacterium acnes	883	L-Arginine (Arginine)	2127
Propionibacterium acnes KPA171202	L-asparagine	5	Propionibacterium acnes	883	L-Asparagine (Asparagine)	2128
Propionibacterium acnes KPA171202	L-aspartate(1-)	5	Propionibacterium acnes	883	L-Aspartate (Aspartate, D-Aspartate)	2129
Propionibacterium acnes KPA171202	Biotin	5	Propionibacterium acnes	883	Biotin (Vitamin B7)	2035
Propionibacterium acnes KPA171202	cellobiose	5	Propionibacterium acnes	883	Cellobiose	2043
Propionibacterium acnes KPA171202	cytosine	5	Propionibacterium acnes	883	Cytosine	2059
Propionibacterium acnes KPA171202	L-cysteine	5	Propionibacterium acnes	883	L-Cysteine (Cysteine, D-Cysteine)	2131
Propionibacterium acnes KPA171202	Serine	5	Propionibacterium acnes	883	L-Serine (Serine, D-Serine)	2151
Propionibacterium acnes KPA171202	Citrate	5	Propionibacterium acnes	883	Citrate	2053
Propionibacterium acnes KPA171202	Folate	5	Propionibacterium acnes	883	Folic acid (Folate, Vitamin B9)	2091
Propionibacterium acnes KPA171202	Formate	5	Propionibacterium acnes	883	Formate	2093
Propionibacterium acnes KPA171202	D-Fructose	5	Propionibacterium acnes	883	D-Fructose (Fructose)	2061
Propionibacterium acnes KPA171202	D-Galactose	5	Propionibacterium acnes	883	D-Galactose	2064
Propionibacterium acnes KPA171202	galactitol	2	Propionibacterium acnes	883	Galactitol (Dulcitol)	2097
Propionibacterium acnes KPA171202	D-Glucosamine	5	Propionibacterium acnes	883	D-Glucosamine (Glucosamine)	2067
Propionibacterium acnes KPA171202	D-glucose	5	Propionibacterium acnes	883	D-Glucose (Glucose)	2068
Propionibacterium acnes KPA171202	L-glutamine	5	Propionibacterium acnes	883	L-Glutamine (D-Glutamine, Glutamine)	2134
Propionibacterium acnes KPA171202	L-glutamate(1-)	5	Propionibacterium acnes	883	L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)	2133
Propionibacterium acnes KPA171202	Glycine	5	Propionibacterium acnes	883	L-Glycine (Glycine)	2135
Propionibacterium acnes KPA171202	glycine betaine	2	Propionibacterium acnes	883	Betaine (Glycine betaine)	2033
Propionibacterium acnes KPA171202	Glycerol	5	Propionibacterium acnes	883	Glycerol	2098
Propionibacterium acnes KPA171202	Guanine	5	Propionibacterium acnes	883	Guanine	2105
Propionibacterium acnes KPA171202	L-histidine	5	Propionibacterium acnes	883	L-Histidine (Histidine)	2136
Propionibacterium acnes KPA171202	L-isoleucine	5	Propionibacterium acnes	883	L-Isoleucine (Isoleucine)	2140
Propionibacterium acnes KPA171202	Indole	5	Propionibacterium acnes	883	Indole	2114
Propionibacterium acnes KPA171202	myo-inositol	5	Propionibacterium acnes	883	Inositol (myo-Inositol, Inositol 1-phosphate, Myo-inositol phosphate)	2117
Propionibacterium acnes KPA171202	L-leucine	5	Propionibacterium acnes	883	L-Leucine (Leucine)	2142
Propionibacterium acnes KPA171202	L-lysinium(1+)	5	Propionibacterium acnes	883	L-Lysine (Lysine, D-Lysine)	2143
Propionibacterium acnes KPA171202	Maltose	5	Propionibacterium acnes	883	Maltose	2161
Propionibacterium acnes KPA171202	D-Mannose	5	Propionibacterium acnes	883	D-Mannose (Mannose)	2072
Propionibacterium acnes KPA171202	L-methionine	2	Propionibacterium acnes	883	L-Methionine (D-Methionine)	2145
Propionibacterium acnes KPA171202	L-methionine	5	Propionibacterium acnes	883	L-Methionine (D-Methionine)	2145
Propionibacterium acnes KPA171202	D-Mannitol	5	Propionibacterium acnes	883	D-Mannitol (Mannitol)	2071
Propionibacterium acnes KPA171202	Nicotinate	5	Propionibacterium acnes	883	Niacin (Vitamin B3, Nicotinic acid, Nicotinate, Nicotinamide, Vitamin B3)	2179
Propionibacterium acnes KPA171202	Ammonium	5	Propionibacterium acnes	883	NH3 (Ammonia, NH4+, Ammonium)	2178
Propionibacterium acnes KPA171202	Nitrite	5	Propionibacterium acnes	883	Nitrite	2182
Propionibacterium acnes KPA171202	Nitrate	2	Propionibacterium acnes	883	Nitrate	2180
Propionibacterium acnes KPA171202	Ornithine	5	Propionibacterium acnes	883	L-Ornithine (Ornithine)	2146
Propionibacterium acnes KPA171202	Phenylalanine	5	Propionibacterium acnes	883	L-Phenylalanine (Phenylalanine, D-Phenylalanine)	2147
Propionibacterium acnes KPA171202	Pimelate	5	Propionibacterium acnes	883	Pimelate	2198
Propionibacterium acnes KPA171202	propionate	5	Propionibacterium acnes	883	Propanoate (Propionate)	2201
Propionibacterium acnes KPA171202	L-proline	5	Propionibacterium acnes	883	L-Proline (Proline, D-Proline)	2148
Propionibacterium acnes KPA171202	Pyridoxal	5	Propionibacterium acnes	883	Pyridoxal (Vitamin B6, Pyridoxine, Pyridoxamine, Vitamin B6)	2204
Propionibacterium acnes KPA171202	D-ribose	5	Propionibacterium acnes	883	D-Ribose (Ribose)	2074
Propionibacterium acnes KPA171202	Serine	5	Propionibacterium acnes	883	L-Serine (Serine, D-Serine)	2151
Propionibacterium acnes KPA171202	sulfate	5	Propionibacterium acnes	883	Sulfate (Sulfuric acid)	2219
Propionibacterium acnes KPA171202	Succinate	5	Propionibacterium acnes	883	Succinate	2217
Propionibacterium acnes KPA171202	Sucrose	5	Propionibacterium acnes	883	Sucrose	2218
Propionibacterium acnes KPA171202	Thiamin	5	Propionibacterium acnes	883	Thiamine (Vitamin B1, Thiamin)	2226
Propionibacterium acnes KPA171202	L-threonine	5	Propionibacterium acnes	883	L-Threonine (Threonine)	2153
Propionibacterium acnes KPA171202	Trehalose	5	Propionibacterium acnes	883	Trehalose	2231
Propionibacterium acnes KPA171202	L-tryptophan	5	Propionibacterium acnes	883	L-Tryptophan (Tryptophan)	2154
Propionibacterium acnes KPA171202	L-tyrosine	5	Propionibacterium acnes	883	L-Tyrosine (Tyrosine)	2155
Propionibacterium acnes KPA171202	uracil	5	Propionibacterium acnes	883	Uracil	2237
Propionibacterium acnes KPA171202	L-valine	5	Propionibacterium acnes	883	L-Valine (Valine, D-Valine)	2156
Prevotella salivae DSM 15606	N-acetylneuraminate	5	Prevotella salivae	878	N-Acetylneuraminic acid (N-acetylneuraminate, Neu5Ac, Sialic acid)	2175
Prevotella salivae DSM 15606	acetate	5	Prevotella salivae	878	Acetate	2014
Prevotella salivae DSM 15606	Adenosine	5	Prevotella salivae	878	Adenosine	2018
Prevotella salivae DSM 15606	Adenosylcobalamin	5	Prevotella salivae	878	Adenosylcobalamin (Vitamin B12, Cobamide coenzyme, Cob[II]alamin, Vitamin B12r, Cob[I]alamin, Vitamin B12s, Aquacobalamin, Cobalamin [III])	2019
Prevotella salivae DSM 15606	2-Oxoglutarate	5	Prevotella salivae	878	alpha-ketoglutarate (2-oxoglutarate)	2022
Prevotella salivae DSM 15606	L-alanine	5	Prevotella salivae	878	L-Alanine (D-Alanine, Alanine)	2125
Prevotella salivae DSM 15606	L-arabinose	5	Prevotella salivae	878	D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose)	2060
Prevotella salivae DSM 15606	L-argininium(1+)	5	Prevotella salivae	878	L-Arginine (Arginine)	2127
Prevotella salivae DSM 15606	L-asparagine	5	Prevotella salivae	878	L-Asparagine (Asparagine)	2128
Prevotella salivae DSM 15606	cellobiose	5	Prevotella salivae	878	Cellobiose	2043
Prevotella salivae DSM 15606	Cytidine	5	Prevotella salivae	878	Cytidine	2058
Prevotella salivae DSM 15606	laurate	5	Prevotella salivae	878	Dodecanoate (Lauric acid, Laureate)	2087
Prevotella salivae DSM 15606	Formate	5	Prevotella salivae	878	Formate	2093
Prevotella salivae DSM 15606	galactitol	2	Prevotella salivae	878	Galactitol (Dulcitol)	2097
Prevotella salivae DSM 15606	D-Galacturonate	5	Prevotella salivae	878	D-Galacturonate	2065
Prevotella salivae DSM 15606	D-glucose	5	Prevotella salivae	878	D-Glucose (Glucose)	2068
Prevotella salivae DSM 15606	D-glucuronate	5	Prevotella salivae	878	D-Glucuronic acid (D-Glucuronate)	2069
Prevotella salivae DSM 15606	Glycine	5	Prevotella salivae	878	L-Glycine (Glycine)	2135
Prevotella salivae DSM 15606	Guanosine	5	Prevotella salivae	878	Guanosine	2106
Prevotella salivae DSM 15606	Hydrogen	5	Prevotella salivae	878	H2 (Hydrogen)	2107
Prevotella salivae DSM 15606	Hexadecanoate (n-C16:0)	5	Prevotella salivae	878	Palmitate (Palmitic acid, Hexadecanoic acid, Hexadecanoate)	2189
Prevotella salivae DSM 15606	L-histidine	5	Prevotella salivae	878	L-Histidine (Histidine)	2136
Prevotella salivae DSM 15606	Inosine	5	Prevotella salivae	878	Inosine	2116
Prevotella salivae DSM 15606	Isovalerate, 3-Methylbutanoate	5	Prevotella salivae	878	Isovalerate (3-Methylbutanoic acid)	2122
Prevotella salivae DSM 15606	Lactose	5	Prevotella salivae	878	Lactose	2157
Prevotella salivae DSM 15606	L-leucine	5	Prevotella salivae	878	L-Leucine (Leucine)	2142
Prevotella salivae DSM 15606	L-lysinium(1+)	5	Prevotella salivae	878	L-Lysine (Lysine, D-Lysine)	2143
Prevotella salivae DSM 15606	Maltose	5	Prevotella salivae	878	Maltose	2161
Prevotella salivae DSM 15606	D-Mannose	5	Prevotella salivae	878	D-Mannose (Mannose)	2072
Prevotella salivae DSM 15606	L-methionine	5	Prevotella salivae	878	L-Methionine (D-Methionine)	2145
Prevotella salivae DSM 15606	Nicotinate	5	Prevotella salivae	878	Niacin (Vitamin B3, Nicotinic acid, Nicotinate, Nicotinamide, Vitamin B3)	2179
Prevotella salivae DSM 15606	Ammonium	5	Prevotella salivae	878	NH3 (Ammonia, NH4+, Ammonium)	2178
Prevotella salivae DSM 15606	Nitrite	5	Prevotella salivae	878	Nitrite	2182
Prevotella salivae DSM 15606	octadecanoate (n-C18:0)	5	Prevotella salivae	878	Stearic acid (Stearate, Octadecanoate)	2216
Prevotella salivae DSM 15606	propionate	5	Prevotella salivae	878	Propanoate (Propionate)	2201
Prevotella salivae DSM 15606	L-proline	5	Prevotella salivae	878	L-Proline (Proline, D-Proline)	2148
Prevotella salivae DSM 15606	Pyridoxal	5	Prevotella salivae	878	Pyridoxal (Vitamin B6, Pyridoxine, Pyridoxamine, Vitamin B6)	2204
Prevotella salivae DSM 15606	Raffinose	5	Prevotella salivae	878	Raffinose	2206
Prevotella salivae DSM 15606	Riboflavin	5	Prevotella salivae	878	Riboflavin (Vitamin B2)	2210
Prevotella salivae DSM 15606	Serine	5	Prevotella salivae	878	L-Serine (Serine, D-Serine)	2151
Prevotella salivae DSM 15606	sulfate	5	Prevotella salivae	878	Sulfate (Sulfuric acid)	2219
Prevotella salivae DSM 15606	Succinate	5	Prevotella salivae	878	Succinate	2217
Prevotella salivae DSM 15606	Sucrose	5	Prevotella salivae	878	Sucrose	2218
Prevotella salivae DSM 15606	L-threonine	5	Prevotella salivae	878	L-Threonine (Threonine)	2153
Prevotella salivae DSM 15606	Thymidine	5	Prevotella salivae	878	Thymidine	2228
Prevotella salivae DSM 15606	L-tryptophan	5	Prevotella salivae	878	L-Tryptophan (Tryptophan)	2154
Prevotella salivae DSM 15606	tetradecanoate (n-C14:0)	5	Prevotella salivae	878	Myristic acid (Tetradecanoic acid, Tetradecanoate)	2171
Prevotella salivae DSM 15606	uracil	5	Prevotella salivae	878	Uracil	2237
Prevotella salivae DSM 15606	Urea	5	Prevotella salivae	878	Urea	2238
Prevotella salivae DSM 15606	Uridine	5	Prevotella salivae	878	Uridine	2239
Collinsella intestinalis DSM 13280	acetaldehyde	5	Collinsella intestinalis	330	Acetaldehyde	2013
Collinsella intestinalis DSM 13280	acetate	5	Collinsella intestinalis	330	Acetate	2014
Collinsella intestinalis DSM 13280	L-alanine	5	Collinsella intestinalis	330	L-Alanine (D-Alanine, Alanine)	2125
Collinsella intestinalis DSM 13280	L-argininium(1+)	5	Collinsella intestinalis	330	L-Arginine (Arginine)	2127
Collinsella intestinalis DSM 13280	L-asparagine	5	Collinsella intestinalis	330	L-Asparagine (Asparagine)	2128
Collinsella intestinalis DSM 13280	L-aspartate(1-)	5	Collinsella intestinalis	330	L-Aspartate (Aspartate, D-Aspartate)	2129
Collinsella intestinalis DSM 13280	Biotin	5	Collinsella intestinalis	330	Biotin (Vitamin B7)	2035
Collinsella intestinalis DSM 13280	cellobiose	5	Collinsella intestinalis	330	Cellobiose	2043
Collinsella intestinalis DSM 13280	L-cysteine	5	Collinsella intestinalis	330	L-Cysteine (Cysteine, D-Cysteine)	2131
Collinsella intestinalis DSM 13280	ethanol	5	Collinsella intestinalis	330	Ethanol	2089
Collinsella intestinalis DSM 13280	Formate	5	Collinsella intestinalis	330	Formate	2093
Collinsella intestinalis DSM 13280	D-Fructose	5	Collinsella intestinalis	330	D-Fructose (Fructose)	2061
Collinsella intestinalis DSM 13280	D-Galactose	5	Collinsella intestinalis	330	D-Galactose	2064
Collinsella intestinalis DSM 13280	D-glucose	5	Collinsella intestinalis	330	D-Glucose (Glucose)	2068
Collinsella intestinalis DSM 13280	L-glutamine	5	Collinsella intestinalis	330	L-Glutamine (D-Glutamine, Glutamine)	2134
Collinsella intestinalis DSM 13280	L-glutamate(1-)	5	Collinsella intestinalis	330	L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)	2133
Collinsella intestinalis DSM 13280	Glycine	5	Collinsella intestinalis	330	L-Glycine (Glycine)	2135
Collinsella intestinalis DSM 13280	glycine betaine	2	Collinsella intestinalis	330	Betaine (Glycine betaine)	2033
Collinsella intestinalis DSM 13280	Glycerol	5	Collinsella intestinalis	330	Glycerol	2098
Collinsella intestinalis DSM 13280	Hydrogen	5	Collinsella intestinalis	330	H2 (Hydrogen)	2107
Collinsella intestinalis DSM 13280	L-histidine	5	Collinsella intestinalis	330	L-Histidine (Histidine)	2136
Collinsella intestinalis DSM 13280	L-isoleucine	5	Collinsella intestinalis	330	L-Isoleucine (Isoleucine)	2140
Collinsella intestinalis DSM 13280	L-leucine	5	Collinsella intestinalis	330	L-Leucine (Leucine)	2142
Collinsella intestinalis DSM 13280	L-lysinium(1+)	5	Collinsella intestinalis	330	L-Lysine (Lysine, D-Lysine)	2143
Collinsella intestinalis DSM 13280	Maltose	5	Collinsella intestinalis	330	Maltose	2161
Collinsella intestinalis DSM 13280	D-Mannose	5	Collinsella intestinalis	330	D-Mannose (Mannose)	2072
Collinsella intestinalis DSM 13280	L-methionine	2	Collinsella intestinalis	330	L-Methionine (D-Methionine)	2145
Collinsella intestinalis DSM 13280	L-methionine	5	Collinsella intestinalis	330	L-Methionine (D-Methionine)	2145
Collinsella intestinalis DSM 13280	Nicotinate	5	Collinsella intestinalis	330	Niacin (Vitamin B3, Nicotinic acid, Nicotinate, Nicotinamide, Vitamin B3)	2179
Collinsella intestinalis DSM 13280	Ammonium	5	Collinsella intestinalis	330	NH3 (Ammonia, NH4+, Ammonium)	2178
Collinsella intestinalis DSM 13280	Ornithine	5	Collinsella intestinalis	330	L-Ornithine (Ornithine)	2146
Collinsella intestinalis DSM 13280	Phenylalanine	5	Collinsella intestinalis	330	L-Phenylalanine (Phenylalanine, D-Phenylalanine)	2147
Collinsella intestinalis DSM 13280	L-proline	5	Collinsella intestinalis	330	L-Proline (Proline, D-Proline)	2148
Collinsella intestinalis DSM 13280	Pyridoxal	5	Collinsella intestinalis	330	Pyridoxal (Vitamin B6, Pyridoxine, Pyridoxamine, Vitamin B6)	2204
Collinsella intestinalis DSM 13280	D-ribose	5	Collinsella intestinalis	330	D-Ribose (Ribose)	2074
Collinsella intestinalis DSM 13280	Riboflavin	5	Collinsella intestinalis	330	Riboflavin (Vitamin B2)	2210
Collinsella intestinalis DSM 13280	Serine	5	Collinsella intestinalis	330	L-Serine (Serine, D-Serine)	2151
Collinsella intestinalis DSM 13280	sulfate	5	Collinsella intestinalis	330	Sulfate (Sulfuric acid)	2219
Collinsella intestinalis DSM 13280	Sucrose	5	Collinsella intestinalis	330	Sucrose	2218
Collinsella intestinalis DSM 13280	L-threonine	5	Collinsella intestinalis	330	L-Threonine (Threonine)	2153
Collinsella intestinalis DSM 13280	L-tryptophan	5	Collinsella intestinalis	330	L-Tryptophan (Tryptophan)	2154
Collinsella intestinalis DSM 13280	L-tyrosine	5	Collinsella intestinalis	330	L-Tyrosine (Tyrosine)	2155
Collinsella intestinalis DSM 13280	uracil	5	Collinsella intestinalis	330	Uracil	2237
Collinsella intestinalis DSM 13280	Urea	5	Collinsella intestinalis	330	Urea	2238
Collinsella intestinalis DSM 13280	L-valine	5	Collinsella intestinalis	330	L-Valine (Valine, D-Valine)	2156
Bifidobacterium angulatum DSM 20098	1,2-Diacyl-sn-glycerol (dioctadecanoyl, n-C18:0)	5	Bifidobacterium angulatum	150	1,2-diacylglycerol (1-acylglycerol, Monoacylglycerol, Monoglyceride, Monoacylglycerol)	2002
Bifidobacterium angulatum DSM 20098	2-Oxobutanoate	5	Bifidobacterium angulatum	150	2-Oxobutyrate (Alpha-ketobutyrate, 2-Oxobutanoate)	2008
Bifidobacterium angulatum DSM 20098	acetaldehyde	5	Bifidobacterium angulatum	150	Acetaldehyde	2013
Bifidobacterium angulatum DSM 20098	acetate	5	Bifidobacterium angulatum	150	Acetate	2014
Bifidobacterium angulatum DSM 20098	Adenine	5	Bifidobacterium angulatum	150	Adenine	2017
Bifidobacterium angulatum DSM 20098	L-alanine	5	Bifidobacterium angulatum	150	L-Alanine (D-Alanine, Alanine)	2125
Bifidobacterium angulatum DSM 20098	Starch	5	Bifidobacterium angulatum	150	Starch	2215
Bifidobacterium angulatum DSM 20098	D-glucose	5	Bifidobacterium angulatum	150	D-Glucose (Glucose)	2068
Bifidobacterium angulatum DSM 20098	Starch	5	Bifidobacterium angulatum	150	Starch	2215
Bifidobacterium angulatum DSM 20098	L-arabinose	5	Bifidobacterium angulatum	150	D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose)	2060
Bifidobacterium angulatum DSM 20098	L-asparagine	5	Bifidobacterium angulatum	150	L-Asparagine (Asparagine)	2128
Bifidobacterium angulatum DSM 20098	L-aspartate(1-)	5	Bifidobacterium angulatum	150	L-Aspartate (Aspartate, D-Aspartate)	2129
Bifidobacterium angulatum DSM 20098	Biotin	5	Bifidobacterium angulatum	150	Biotin (Vitamin B7)	2035
Bifidobacterium angulatum DSM 20098	cytosine	5	Bifidobacterium angulatum	150	Cytosine	2059
Bifidobacterium angulatum DSM 20098	L-cysteine	5	Bifidobacterium angulatum	150	L-Cysteine (Cysteine, D-Cysteine)	2131
Bifidobacterium angulatum DSM 20098	Cytidine	5	Bifidobacterium angulatum	150	Cytidine	2058
Bifidobacterium angulatum DSM 20098	Dextrin	2	Bifidobacterium angulatum	150	Dextrin (Maltotriose, Maltodextrin, Maltohexaose, Maltotetraose, Maltooligosaccharide)	2082
Bifidobacterium angulatum DSM 20098	ethanol	5	Bifidobacterium angulatum	150	Ethanol	2089
Bifidobacterium angulatum DSM 20098	Folate	5	Bifidobacterium angulatum	150	Folic acid (Folate, Vitamin B9)	2091
Bifidobacterium angulatum DSM 20098	Formate	5	Bifidobacterium angulatum	150	Formate	2093
Bifidobacterium angulatum DSM 20098	D-Fructose	5	Bifidobacterium angulatum	150	D-Fructose (Fructose)	2061
Bifidobacterium angulatum DSM 20098	D-Galactose	5	Bifidobacterium angulatum	150	D-Galactose	2064
Bifidobacterium angulatum DSM 20098	L-glutamine	5	Bifidobacterium angulatum	150	L-Glutamine (D-Glutamine, Glutamine)	2134
Bifidobacterium angulatum DSM 20098	L-glutamate(1-)	5	Bifidobacterium angulatum	150	L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)	2133
Bifidobacterium angulatum DSM 20098	Glycine	5	Bifidobacterium angulatum	150	L-Glycine (Glycine)	2135
Bifidobacterium angulatum DSM 20098	Glycerol	5	Bifidobacterium angulatum	150	Glycerol	2098
Bifidobacterium angulatum DSM 20098	Guanine	5	Bifidobacterium angulatum	150	Guanine	2105
Bifidobacterium angulatum DSM 20098	L-histidine	5	Bifidobacterium angulatum	150	L-Histidine (Histidine)	2136
Bifidobacterium angulatum DSM 20098	L-isoleucine	5	Bifidobacterium angulatum	150	L-Isoleucine (Isoleucine)	2140
Bifidobacterium angulatum DSM 20098	Lactose	5	Bifidobacterium angulatum	150	Lactose	2157
Bifidobacterium angulatum DSM 20098	L-leucine	5	Bifidobacterium angulatum	150	L-Leucine (Leucine)	2142
Bifidobacterium angulatum DSM 20098	L-lysinium(1+)	5	Bifidobacterium angulatum	150	L-Lysine (Lysine, D-Lysine)	2143
Bifidobacterium angulatum DSM 20098	Maltose	5	Bifidobacterium angulatum	150	Maltose	2161
Bifidobacterium angulatum DSM 20098	Melibiose	5	Bifidobacterium angulatum	150	Melibiose	2162
Bifidobacterium angulatum DSM 20098	L-methionine	2	Bifidobacterium angulatum	150	L-Methionine (D-Methionine)	2145
Bifidobacterium angulatum DSM 20098	L-methionine	5	Bifidobacterium angulatum	150	L-Methionine (D-Methionine)	2145
